Country,City,District,Neighborhood,Neighborhood_lookup,Subdivision,Lat,Lon,Year,Price/m2
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2014,3425.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2014,3253.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2014,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2014,3211.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2014,3864.0
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2014,
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2014,2456.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2014,2107.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2014,1627.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2014,3220.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2014,2607.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2014,2425.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2014,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2014,1193.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2014,912.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2014,1515.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2014,1322.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2014,1271.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2014,1445.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2014,2299.0
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2014,1667.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2014,1451.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2014,2210.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2014,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2014,1359.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2014,1928.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2014,1203.0
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2014,1225.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2014,1330.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2014,2446.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2014,2487.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2014,1775.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2014,2634.0
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2014,2612.0
Spain,Madrid,Barajas,212 Aeropuerto,Aeropuerto,,,,2014,
Spain,Madrid,Barajas,213 Casco Histórico de Barajas,Casco Histórico de Barajas,,,,2014,1991.0
Spain,Madrid,Barajas,214 Timón,Timón,,,,2014,2433.0
Spain,Madrid,Barajas,215 Corralejos,Campo de las Naciones-Corralejos,,,,2014,3426.0
Spain,Madrid,Centro,011 Palacio,Palacio,,,,2015,3682.0
Spain,Madrid,Centro,012 Embajadores,Lavapiés-Embajadores,,,,2015,3000.0
Spain,Madrid,Centro,013 Cortes,Huertas-Cortes,,,,2015,3714.0
Spain,Madrid,Centro,014 Justicia,Chueca-Justicia,,,,2015,4326.0
Spain,Madrid,Centro,015 Universidad,Malasaña-Universidad,,,,2015,3476.0
Spain,Madrid,Centro,016 Sol,Sol,,,,2015,3716.0
Spain,Madrid,Arganzuela,021 Imperial,Imperial,,,,2015,2697.0
Spain,Madrid,Arganzuela,022 Las Acacias,Acacias,,,,2015,2966.0
Spain,Madrid,Arganzuela,023 La Chopera,Chopera,,,,2015,2355.0
Spain,Madrid,Arganzuela,024 Legazpi,Legazpi,,,,2015,3349.0
Spain,Madrid,Arganzuela,025 Delicias,Delicias,,,,2015,2592.0
Spain,Madrid,Arganzuela,026 Palos de Moguer,Palos de Moguer,,,,2015,2725.0
Spain,Madrid,Arganzuela,027 Atocha,Atocha,,,,2015,
Spain,Madrid,Retiro,031 Pacífico,Pacífico,,,,2015,2943.0
Spain,Madrid,Retiro,032 Adelfas,Adelfas,,,,2015,2941.0
Spain,Madrid,Retiro,033 Estrella,Estrella,,,,2015,3083.0
Spain,Madrid,Retiro,034 Ibiza,Ibiza,,,,2015,3756.0
Spain,Madrid,Retiro,035 Jerónimos,Jerónimos,,,,2015,5035.0
Spain,Madrid,Retiro,036 Niño Jesús,Niño Jesús,,,,2015,3460.0
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2015,5843.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2015,4097.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2015,2985.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2015,2990.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2015,4024.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2015,5036.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2015,4545.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2015,2988.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2015,3055.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2015,3826.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2015,4278.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2015,3163.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2015,2294.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2015,3035.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2015,3275.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2015,2140.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2015,2198.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2015,2236.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2015,3343.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2015,3629.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2015,3782.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2015,4460.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2015,3643.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2015,3353.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2015,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2015,2770.0
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2015,2681.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2015,2214.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2015,2930.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2015,1921.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2015,3312.0
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2015,3268.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2015,3540.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2015,2729.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2015,3433.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2015,3022.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2015,2256.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2015,3995.0
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2015,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2015,3310.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2015,1668.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2015,1721.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2015,1665.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2015,1581.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2015,1638.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2015,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2015,1555.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2015,1739.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2015,1659.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2015,1611.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2015,1481.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2015,1377.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2015,1359.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2015,2576.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2015,1421.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2015,1431.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2015,1468.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2015,1656.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2015,1512.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2015,1539.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2015,1354.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2015,1364.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2015,1092.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2015,1339.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2015,1402.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2015,1582.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2015,1239.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2015,1460.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2015,
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2015,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2015,2187.0
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2015,1936.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2015,1641.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2015,1812.0
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2015,1826.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2015,1733.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2015,2103.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2015,2313.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2015,2929.0
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2015,3350.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2015,3138.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2015,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2015,3291.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2015,3686.0
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2015,4096.0
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2015,2299.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2015,2162.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2015,1684.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2015,3280.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2015,2672.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2015,2495.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2015,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2015,1195.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2015,925.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2015,1594.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2015,1302.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2015,1357.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2015,1435.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2015,
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2015,1744.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2015,1475.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2015,2154.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2015,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2015,1314.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2015,1955.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2015,
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2015,1145.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2015,1355.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2015,2545.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2015,2518.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2015,1617.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2015,2569.0
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2015,2583.0
Spain,Madrid,Barajas,212 Aeropuerto,Aeropuerto,,,,2015,
Spain,Madrid,Barajas,213 Casco Histórico de Barajas,Casco Histórico de Barajas,,,,2015,
Spain,Madrid,Barajas,214 Timón,Timón,,,,2015,2431.0
Spain,Madrid,Barajas,215 Corralejos,Campo de las Naciones-Corralejos,,,,2015,3262.0
Spain,Madrid,Centro,011 Palacio,Palacio,,,,2016,3731.0
Spain,Madrid,Centro,012 Embajadores,Lavapiés-Embajadores,,,,2016,3240.0
Spain,Madrid,Centro,013 Cortes,Huertas-Cortes,,,,2016,3616.0
Spain,Madrid,Centro,014 Justicia,Chueca-Justicia,,,,2016,4612.0
Spain,Madrid,Centro,015 Universidad,Malasaña-Universidad,,,,2016,3845.0
Spain,Madrid,Centro,016 Sol,Sol,,,,2016,3788.0
Spain,Madrid,Arganzuela,021 Imperial,Imperial,,,,2016,2920.0
Spain,Madrid,Arganzuela,022 Las Acacias,Acacias,,,,2016,3193.0
Spain,Madrid,Arganzuela,023 La Chopera,Chopera,,,,2016,2649.0
Spain,Madrid,Arganzuela,024 Legazpi,Legazpi,,,,2016,3395.0
Spain,Madrid,Arganzuela,025 Delicias,Delicias,,,,2016,3025.0
Spain,Madrid,Arganzuela,026 Palos de Moguer,Palos de Moguer,,,,2016,2976.0
Spain,Madrid,Arganzuela,027 Atocha,Atocha,,,,2016,
Spain,Madrid,Retiro,031 Pacífico,Pacífico,,,,2016,3084.0
Spain,Madrid,Retiro,032 Adelfas,Adelfas,,,,2016,3180.0
Spain,Madrid,Retiro,033 Estrella,Estrella,,,,2016,3003.0
Spain,Madrid,Retiro,034 Ibiza,Ibiza,,,,2016,3939.0
Spain,Madrid,Retiro,035 Jerónimos,Jerónimos,,,,2016,5246.0
Spain,Madrid,Retiro,036 Niño Jesús,Niño Jesús,,,,2016,3586.0
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2016,6144.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2016,4213.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2016,3156.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2016,3055.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2016,4465.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2016,5445.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2016,4919.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2016,3302.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2016,3416.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2016,4047.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2016,4416.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2016,3165.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2016,2426.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2016,3296.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2016,3476.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2016,2407.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2016,2262.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2016,2394.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2016,3649.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2016,3885.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2016,4047.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2016,4989.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2016,3920.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2016,3542.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2016,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2016,3004.0
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2016,2751.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2016,2494.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2016,2960.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2016,1872.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2016,3478.0
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2016,3401.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2016,3679.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2016,3012.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2016,3944.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2016,3055.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2016,2367.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2016,3951.0
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2016,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2016,3365.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2016,1884.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2016,1955.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2016,1734.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2016,1676.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2016,1770.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2016,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2016,1697.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2016,1805.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2016,1721.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2016,1665.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2016,1593.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2016,1510.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2016,1480.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2016,2622.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2016,1466.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2016,1415.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2016,1421.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2016,1459.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2016,1642.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2016,1692.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2016,1380.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2016,1449.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2016,1118.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2016,1370.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2016,1469.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2016,1450.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2016,1316.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2016,1503.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2016,
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2016,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2016,2398.0
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2016,2133.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2016,1729.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2016,1952.0
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2016,1929.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2016,1839.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2016,2174.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2016,2464.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2016,3032.0
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2016,3800.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2016,3158.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2016,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2016,3386.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2016,
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2016,4281.0
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2016,2521.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2016,2178.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2016,2074.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2016,3472.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2016,
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2016,2418.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2016,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2016,1291.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2016,961.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2016,1772.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2016,1500.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2016,1404.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2016,1543.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2016,2322.0
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2016,1629.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2016,1545.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2016,2333.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2016,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2016,1408.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2016,2153.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2016,
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2016,1336.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2016,1557.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2016,2574.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2016,2505.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2016,1748.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2016,2880.0
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2016,2602.0
